instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, total_time
keller4.clq_formated, reduced_model, 0, 1, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13596200942993164
keller4.clq_formated, reduced_model, 0, 11, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996315956115723
keller4.clq_formated, reduced_model, 0, 21, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996244430541992
keller4.clq_formated, reduced_model, 0, 31, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13296103477478027
keller4.clq_formated, reduced_model, 0, 41, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13296079635620117
keller4.clq_formated, reduced_model, 0, 51, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13196134567260742
keller4.clq_formated, reduced_model, 0, 61, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1369621753692627
keller4.clq_formated, reduced_model, 0, 71, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996578216552734
keller4.clq_formated, reduced_model, 0, 81, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13096261024475098
keller4.clq_formated, reduced_model, 0, 91, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.142958402633667
keller4.clq_formated, reduced_model, 0, 101, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13196444511413574
keller4.clq_formated, reduced_model, 0, 111, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13096332550048828
keller4.clq_formated, reduced_model, 0, 121, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13696002960205078
keller4.clq_formated, reduced_model, 0, 131, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13096261024475098
keller4.clq_formated, reduced_model, 0, 141, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1289658546447754
keller4.clq_formated, reduced_model, 0, 151, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.136962890625
keller4.clq_formated, reduced_model, 0, 161, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1699519157409668
keller4.clq_formated, reduced_model, 0, 171, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996602058410645
keller4.clq_formated, reduced_model, 0, 181, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996268272399902
keller4.clq_formated, reduced_model, 0, 191, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896394729614258
keller4.clq_formated, reduced_model, 0, 201, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896203994750977
keller4.clq_formated, reduced_model, 0, 211, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1300055980682373
keller4.clq_formated, reduced_model, 0, 221, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896418571472168
keller4.clq_formated, reduced_model, 0, 231, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1289660930633545
keller4.clq_formated, reduced_model, 0, 241, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13496088981628418
keller4.clq_formated, reduced_model, 0, 251, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996530532836914
keller4.clq_formated, reduced_model, 0, 261, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896275520324707
keller4.clq_formated, reduced_model, 0, 271, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996411323547363
keller4.clq_formated, reduced_model, 0, 281, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13595986366271973
keller4.clq_formated, reduced_model, 0, 291, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996339797973633
keller4.clq_formated, reduced_model, 0, 301, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13000059127807617
keller4.clq_formated, reduced_model, 0, 311, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.14897966384887695
keller4.clq_formated, reduced_model, 0, 321, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13196325302124023
keller4.clq_formated, reduced_model, 0, 331, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13096356391906738
keller4.clq_formated, reduced_model, 0, 341, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1299736499786377
keller4.clq_formated, reduced_model, 0, 351, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13097906112670898
keller4.clq_formated, reduced_model, 0, 361, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996339797973633
keller4.clq_formated, reduced_model, 0, 371, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13107681274414062
keller4.clq_formated, reduced_model, 0, 381, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996363639831543
keller4.clq_formated, reduced_model, 0, 391, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13096308708190918
keller4.clq_formated, reduced_model, 0, 401, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12996339797973633
keller4.clq_formated, reduced_model, 0, 411, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13097095489501953
keller4.clq_formated, reduced_model, 0, 421, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1299750804901123
keller4.clq_formated, reduced_model, 0, 431, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12897229194641113
keller4.clq_formated, reduced_model, 0, 441, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1279768943786621
keller4.clq_formated, reduced_model, 0, 451, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12943673133850098
keller4.clq_formated, reduced_model, 0, 461, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896418571472168
keller4.clq_formated, reduced_model, 0, 471, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.15296363830566406
keller4.clq_formated, reduced_model, 0, 481, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1309657096862793
keller4.clq_formated, reduced_model, 0, 491, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896203994750977
keller4.clq_formated, reduced_model, 5, 1, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13196492195129395
keller4.clq_formated, reduced_model, 5, 11, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896442413330078
keller4.clq_formated, reduced_model, 5, 21, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12897396087646484
keller4.clq_formated, reduced_model, 5, 31, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13006329536437988
keller4.clq_formated, reduced_model, 5, 41, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12896251678466797
keller4.clq_formated, reduced_model, 5, 51, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.13796234130859375
keller4.clq_formated, reduced_model, 5, 61, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1409893035888672
keller4.clq_formated, reduced_model, 5, 71, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.1289806365966797
keller4.clq_formated, reduced_model, 5, 81, NA, 342, 171, 171, 171.0, 171.0, NA, NA, 0, 0, 0, 0.12796521186828613
